func,control,ta,agg,meter_num,meter_time,name,host,timestamp
meterRepTime_r9,9569900,0,2141900,20,130129700,cir,BruceChen,2021-07-30T000414
meterRepTime_r8,9525700,0,2105200,20,127936600,cir,BruceChen,2021-07-30T000414
meterRepTime_r7,9369000,0,1597100,20,127776800,cir,BruceChen,2021-07-30T000414
meterRepTime_r6,9506000,0,1598100,20,128344400,cir,BruceChen,2021-07-30T000414
meterRepTime_r5,9477200,0,1593200,20,130194600,cir,BruceChen,2021-07-30T000414
meterRepTime_r4,9470100,0,1812200,20,128744300,cir,BruceChen,2021-07-30T000414
meterRepTime_r3,9469500,0,1486900,20,128890800,cir,BruceChen,2021-07-30T000414
meterRepTime_r2,9484100,0,1489900,20,129271800,cir,BruceChen,2021-07-30T000414
meterRepTime_r10,10087100,0,14452600,20,141856300,cir,BruceChen,2021-07-30T000400
meterRepTime_r9,9568900,0,2280900,20,130043600,cir,BruceChen,2021-07-30T000400
meterRepTime_r8,11303600,0,1957900,20,127764600,cir,BruceChen,2021-07-30T000400
meterRepTime_r7,9531100,0,1655600,20,128703400,cir,BruceChen,2021-07-30T000400
meterRepTime_r6,9496100,0,1606500,20,128496300,cir,BruceChen,2021-07-30T000400
meterRepTime_r5,10162800,0,1722600,20,138873800,cir,BruceChen,2021-07-30T000400
meterRepTime_r4,9444500,0,1753600,20,127270100,cir,BruceChen,2021-07-30T000400
meterRepTime_r3,9343100,0,1478100,20,128829900,cir,BruceChen,2021-07-30T000400
meterRepTime_r2,9466200,0,1491400,20,126508200,cir,BruceChen,2021-07-30T000400
meterRepTime_r10,9815800,0,12768600,20,142732800,cir,BruceChen,2021-07-29T234057
meterRepTime_r9,9388800,0,2212700,20,127350000,cir,BruceChen,2021-07-29T234057
meterRepTime_r8,9367700,0,1941400,20,127247600,cir,BruceChen,2021-07-29T234057
meterRepTime_r7,9354900,0,1657200,20,126656900,cir,BruceChen,2021-07-29T234057
meterRepTime_r6,9277800,0,1607000,20,127388600,cir,BruceChen,2021-07-29T234057
meterRepTime_r5,9396800,0,1585500,20,127526200,cir,BruceChen,2021-07-29T234057
meterRepTime_r4,9490200,0,1749800,20,126819300,cir,BruceChen,2021-07-29T234057
meterRepTime_r3,9339000,0,1506800,20,126567400,cir,BruceChen,2021-07-29T234057
meterRepTime_r2,9196000,0,1545100,20,125256500,cir,BruceChen,2021-07-29T234057
meterRepTime_r10,10058900,0,13039000,20,142137700,cir,BruceChen,2021-07-29T230231
meterRepTime_r9,10456500,0,2388000,20,128945100,cir,BruceChen,2021-07-29T230231
meterRepTime_r8,9684300,0,2007200,20,127700200,cir,BruceChen,2021-07-29T230231
meterRepTime_r7,9387200,0,1679700,20,126803500,cir,BruceChen,2021-07-29T230231
meterRepTime_r6,9645300,0,1571500,20,126295000,cir,BruceChen,2021-07-29T230231
meterRepTime_r5,9310700,0,1555200,20,127254700,cir,BruceChen,2021-07-29T230231
meterRepTime_r4,9392000,0,1768100,20,126056100,cir,BruceChen,2021-07-29T230231
meterRepTime_r3,9372200,0,1531700,20,127007700,cir,BruceChen,2021-07-29T230231
meterRepTime_r2,9383900,0,1497500,20,127336400,cir,BruceChen,2021-07-29T230231
meterRepTime_r10,10597200,0,14673800,20,148208100,cir,BruceChen,2021-07-29T230557
meterRepTime_r9,9624900,0,2239500,20,146704300,cir,BruceChen,2021-07-29T230557
meterRepTime_r8,9582100,0,1976000,20,131075200,cir,BruceChen,2021-07-29T230557
meterRepTime_r7,9799800,0,1645400,20,128127800,cir,BruceChen,2021-07-29T230557
meterRepTime_r6,9474100,0,1540200,20,128874900,cir,BruceChen,2021-07-29T230557
meterRepTime_r5,9515900,0,1582800,20,130749700,cir,BruceChen,2021-07-29T230557
meterRepTime_r4,9499100,0,1747700,20,129974000,cir,BruceChen,2021-07-29T230557
meterRepTime_r3,9946500,0,1587200,20,140513500,cir,BruceChen,2021-07-29T230557
meterRepTime_r2,9441600,0,1487800,20,136570100,cir,BruceChen,2021-07-29T230557
meterRepTime_r10,10089100,0,12878100,20,144578100,cir,BruceChen,2021-07-29T232340
meterRepTime_r9,10366300,0,2211700,20,128948600,cir,BruceChen,2021-07-29T232340
meterRepTime_r8,9562300,0,2008200,20,129440800,cir,BruceChen,2021-07-29T232340
meterRepTime_r7,9613200,0,1630200,20,128435100,cir,BruceChen,2021-07-29T232340
meterRepTime_r6,9570900,0,1533500,20,129463300,cir,BruceChen,2021-07-29T232340
meterRepTime_r5,9600600,0,1548400,20,129699800,cir,BruceChen,2021-07-29T232340
meterRepTime_r4,9561900,0,1735700,20,128603000,cir,BruceChen,2021-07-29T232340
meterRepTime_r3,9505500,0,1484200,20,128724100,cir,BruceChen,2021-07-29T232340
meterRepTime_r2,10454000,0,1488500,20,127043200,cir,BruceChen,2021-07-29T232340
meterRepTime_r10,9569900,0,13249100,20,137787900,cir,BruceChen,2021-07-29T224522
meterRepTime_r9,9993300,0,2256900,20,125721300,cir,BruceChen,2021-07-29T224522
meterRepTime_r8,9303800,0,1914900,20,124824800,cir,BruceChen,2021-07-29T224522
meterRepTime_r7,9243300,0,1663900,20,124217500,cir,BruceChen,2021-07-29T224522
meterRepTime_r6,9252200,0,1600700,20,124462800,cir,BruceChen,2021-07-29T224522
meterRepTime_r5,9140800,0,1593000,20,125691100,cir,BruceChen,2021-07-29T224522
meterRepTime_r4,9201400,0,1727200,20,123135400,cir,BruceChen,2021-07-29T224522
meterRepTime_r3,9269200,0,1486700,20,123512300,cir,BruceChen,2021-07-29T224522
meterRepTime_r2,9194600,0,1491600,20,122872200,cir,BruceChen,2021-07-29T224522
meterRepTime_r10,11014200,0,13118300,20,139595900,cir,BruceChen,2021-07-29T232432
meterRepTime_r9,9287600,0,2141000,20,126311900,cir,BruceChen,2021-07-29T232432
meterRepTime_r8,9210600,0,1873700,20,124581100,cir,BruceChen,2021-07-29T232432
meterRepTime_r7,8981100,0,1588800,20,124753600,cir,BruceChen,2021-07-29T232432
meterRepTime_r6,9047000,0,1535100,20,122882500,cir,BruceChen,2021-07-29T232432
meterRepTime_r5,9327600,0,1579400,20,125454900,cir,BruceChen,2021-07-29T232432
meterRepTime_r4,9280400,0,1743000,20,125861900,cir,BruceChen,2021-07-29T232432
meterRepTime_r3,8937200,0,1489700,20,124502500,cir,BruceChen,2021-07-29T232432
meterRepTime_r2,9249900,0,1471500,20,124878500,cir,BruceChen,2021-07-29T232432
meterRepTime_r10,10117300,0,13542200,20,145859200,cir,BruceChen,2021-07-29T233704
meterRepTime_r9,9685500,0,2306400,20,131617200,cir,BruceChen,2021-07-29T233704
meterRepTime_r8,9594000,0,1971900,20,131068100,cir,BruceChen,2021-07-29T233704
meterRepTime_r7,9607000,0,1633300,20,131672000,cir,BruceChen,2021-07-29T233704
meterRepTime_r6,9442900,0,1622200,20,129801000,cir,BruceChen,2021-07-29T233704
meterRepTime_r5,9599200,0,1623200,20,130362200,cir,BruceChen,2021-07-29T233704
meterRepTime_r4,9593900,0,1762600,20,131287700,cir,BruceChen,2021-07-29T233704
meterRepTime_r3,9575500,0,1478100,20,130753900,cir,BruceChen,2021-07-29T233704
meterRepTime_r2,9570300,0,1517400,20,129315500,cir,BruceChen,2021-07-29T233704
meterRepTime_r10,10212700,0,13078300,20,141048000,cir,BruceChen,2021-07-29T225614
meterRepTime_r9,9826100,0,2401700,20,129762900,cir,BruceChen,2021-07-29T225614
meterRepTime_r8,9448300,0,2005000,20,127632800,cir,BruceChen,2021-07-29T225614
meterRepTime_r7,9311600,0,1654000,20,125187700,cir,BruceChen,2021-07-29T225614
meterRepTime_r6,9299200,0,1525600,20,125568300,cir,BruceChen,2021-07-29T225614
meterRepTime_r5,9372500,0,1591200,20,125880400,cir,BruceChen,2021-07-29T225614
meterRepTime_r4,9619600,0,1711000,20,125099800,cir,BruceChen,2021-07-29T225614
meterRepTime_r3,9344000,0,1492200,20,124661900,cir,BruceChen,2021-07-29T225614
meterRepTime_r2,9273200,0,1519400,20,125248200,cir,BruceChen,2021-07-29T225614
meterRepTime_r10,9637700,0,13463200,20,137327400,cir,BruceChen,2021-07-29T234719
meterRepTime_r9,9856000,0,2375900,20,128276000,cir,BruceChen,2021-07-29T234719
meterRepTime_r8,9227800,0,1963200,20,124631700,cir,BruceChen,2021-07-29T234719
meterRepTime_r7,9005600,0,1668500,20,124756000,cir,BruceChen,2021-07-29T234719
meterRepTime_r6,9004000,0,1572200,20,123120900,cir,BruceChen,2021-07-29T234719
meterRepTime_r5,9260500,0,1581900,20,123017900,cir,BruceChen,2021-07-29T234719
meterRepTime_r4,9175300,0,1740900,20,124111900,cir,BruceChen,2021-07-29T234719
meterRepTime_r3,9159300,0,1503500,20,124584400,cir,BruceChen,2021-07-29T234719
meterRepTime_r2,9180800,0,1545400,20,123409400,cir,BruceChen,2021-07-29T234719
meterRepTime_r10,10354600,0,14821200,20,146292700,cir,BruceChen,2021-07-30T000819
meterRepTime_r9,9336600,0,2149100,20,136775400,cir,BruceChen,2021-07-30T000819
meterRepTime_r8,9448800,0,1859000,20,127247900,cir,BruceChen,2021-07-30T000819
meterRepTime_r7,9420000,0,1633700,20,125851900,cir,BruceChen,2021-07-30T000819
meterRepTime_r6,9353100,0,1531500,20,126593300,cir,BruceChen,2021-07-30T000819
meterRepTime_r5,9346700,0,1584400,20,127379200,cir,BruceChen,2021-07-30T000819
meterRepTime_r4,9351800,0,1718700,20,125602100,cir,BruceChen,2021-07-30T000819
meterRepTime_r3,9406000,0,1481100,20,127380300,cir,BruceChen,2021-07-30T000819
meterRepTime_r2,9288800,0,1485300,20,124917400,cir,BruceChen,2021-07-30T000819
meterRepTime_r10,10390100,0,13277200,20,147080600,cir,BruceChen,2021-07-29T231107
meterRepTime_r9,10019600,0,2238500,20,134478800,cir,BruceChen,2021-07-29T231107
meterRepTime_r8,9900600,0,1842200,20,134379000,cir,BruceChen,2021-07-29T231107
meterRepTime_r7,9951700,0,1630600,20,134555600,cir,BruceChen,2021-07-29T231107
meterRepTime_r6,9893600,0,1526400,20,134540900,cir,BruceChen,2021-07-29T231107
meterRepTime_r5,9932700,0,1567600,20,133300300,cir,BruceChen,2021-07-29T231107
meterRepTime_r4,10025800,0,1699600,20,134193400,cir,BruceChen,2021-07-29T231107
meterRepTime_r3,9693000,0,1483200,20,134232900,cir,BruceChen,2021-07-29T231107
meterRepTime_r2,9883800,0,1512800,20,132945200,cir,BruceChen,2021-07-29T231107
meterRepTime_r10,10019800,0,13170800,20,142370900,cir,BruceChen,2021-07-30T000602
meterRepTime_r9,10147800,0,2354500,20,128669100,cir,BruceChen,2021-07-30T000602
meterRepTime_r8,9421100,0,1981500,20,129258200,cir,BruceChen,2021-07-30T000602
meterRepTime_r7,9316600,0,1684600,20,127494800,cir,BruceChen,2021-07-30T000602
meterRepTime_r6,9465700,0,1772700,20,128139000,cir,BruceChen,2021-07-30T000602
meterRepTime_r5,9430700,0,1599100,20,127351300,cir,BruceChen,2021-07-30T000602
meterRepTime_r4,9468400,0,2713800,20,128270900,cir,BruceChen,2021-07-30T000602
meterRepTime_r3,9502000,0,1501700,20,127824500,cir,BruceChen,2021-07-30T000602
meterRepTime_r2,9389500,0,1531200,20,126837000,cir,BruceChen,2021-07-30T000602
meterRepTime_r10,9780100,0,12944300,20,139221300,cir,BruceChen,2021-07-29T234123
meterRepTime_r9,9131900,0,2145400,20,125266500,cir,BruceChen,2021-07-29T234123
meterRepTime_r8,9131900,0,1883600,20,124845400,cir,BruceChen,2021-07-29T234123
meterRepTime_r7,9097500,0,1647700,20,126023900,cir,BruceChen,2021-07-29T234123
meterRepTime_r6,9104000,0,1537800,20,124611600,cir,BruceChen,2021-07-29T234123
meterRepTime_r5,9070300,0,1571000,20,126001400,cir,BruceChen,2021-07-29T234123
meterRepTime_r4,9148000,0,1736500,20,123986000,cir,BruceChen,2021-07-29T234123
meterRepTime_r3,8982300,0,1476200,20,123896600,cir,BruceChen,2021-07-29T234123
meterRepTime_r2,9075100,0,1491200,20,128229500,cir,BruceChen,2021-07-29T234123
meterRepTime_r10,9805600,0,13843200,20,140874800,cir,BruceChen,2021-07-29T224456
meterRepTime_r9,9374500,0,2234200,20,128756100,cir,BruceChen,2021-07-29T224456
meterRepTime_r8,9333300,0,2002900,20,126418900,cir,BruceChen,2021-07-29T224456
meterRepTime_r7,9354200,0,1689700,20,126610800,cir,BruceChen,2021-07-29T224456
meterRepTime_r6,9339200,0,1545800,20,125475900,cir,BruceChen,2021-07-29T224456
meterRepTime_r5,9434100,0,1572700,20,127835900,cir,BruceChen,2021-07-29T224456
meterRepTime_r4,9352000,0,1759300,20,126097600,cir,BruceChen,2021-07-29T224456
meterRepTime_r3,9343800,0,1490100,20,125419400,cir,BruceChen,2021-07-29T224456
meterRepTime_r2,9308100,0,1499200,20,125321000,cir,BruceChen,2021-07-29T224456
meterRepTime_r10,10223200,0,12868800,20,151099800,cir,BruceChen,2021-07-29T232234
meterRepTime_r9,10269200,0,2127300,20,139227100,cir,BruceChen,2021-07-29T232234
meterRepTime_r8,10217200,0,1894300,20,136743600,cir,BruceChen,2021-07-29T232234
meterRepTime_r7,10210900,0,1636700,20,135372300,cir,BruceChen,2021-07-29T232234
meterRepTime_r6,10060700,0,1628200,20,136556500,cir,BruceChen,2021-07-29T232234
meterRepTime_r5,10193200,0,1571700,20,137476700,cir,BruceChen,2021-07-29T232234
meterRepTime_r4,10239800,0,1729400,20,136490100,cir,BruceChen,2021-07-29T232234
meterRepTime_r3,9911600,0,1449900,20,135106800,cir,BruceChen,2021-07-29T232234
meterRepTime_r2,10230100,0,1502000,20,137044500,cir,BruceChen,2021-07-29T232234
meterRepTime_r10,10494100,0,13160300,20,146763500,cir,BruceChen,2021-07-29T232208
meterRepTime_r9,10024700,0,2436100,20,136628800,cir,BruceChen,2021-07-29T232208
meterRepTime_r8,10045600,0,1927500,20,135159500,cir,BruceChen,2021-07-29T232208
meterRepTime_r7,9974400,0,1647500,20,133755000,cir,BruceChen,2021-07-29T232208
meterRepTime_r6,9990100,0,1530600,20,134409900,cir,BruceChen,2021-07-29T232208
meterRepTime_r5,10040100,0,1557100,20,134393400,cir,BruceChen,2021-07-29T232208
meterRepTime_r4,9962800,0,1774600,20,133350500,cir,BruceChen,2021-07-29T232208
meterRepTime_r3,9722100,0,1457100,20,134661400,cir,BruceChen,2021-07-29T232208
meterRepTime_r2,9941400,0,1489700,20,131615500,cir,BruceChen,2021-07-29T232208
meterRepTime_r10,10835200,0,13799600,20,150923600,cir,BruceChen,2021-07-29T225006
meterRepTime_r9,10276200,0,2252100,20,139747900,cir,BruceChen,2021-07-29T225006
meterRepTime_r8,10384700,0,1996400,20,139579300,cir,BruceChen,2021-07-29T225006
meterRepTime_r7,10130200,0,1684500,20,136891200,cir,BruceChen,2021-07-29T225006
meterRepTime_r6,10395900,0,1589400,20,137799800,cir,BruceChen,2021-07-29T225006
meterRepTime_r5,10347800,0,1711000,20,139847200,cir,BruceChen,2021-07-29T225006
meterRepTime_r4,10361800,0,1710200,20,139183300,cir,BruceChen,2021-07-29T225006
meterRepTime_r3,10374600,0,1545100,20,138270200,cir,BruceChen,2021-07-29T225006
meterRepTime_r2,10384800,0,1498500,20,138918700,cir,BruceChen,2021-07-29T225006
meterRepTime_r10,9982600,0,13062600,20,142733900,cir,BruceChen,2021-07-29T225953
meterRepTime_r9,9844100,0,2159400,20,130641200,cir,BruceChen,2021-07-29T225953
meterRepTime_r8,10524000,0,2157500,20,127762200,cir,BruceChen,2021-07-29T225953
meterRepTime_r7,9539000,0,1660500,20,127144000,cir,BruceChen,2021-07-29T225953
meterRepTime_r6,9524500,0,1552100,20,128161300,cir,BruceChen,2021-07-29T225953
meterRepTime_r5,9482700,0,1576700,20,131236300,cir,BruceChen,2021-07-29T225953
meterRepTime_r4,9575900,0,1735400,20,127147500,cir,BruceChen,2021-07-29T225953
meterRepTime_r3,9633900,0,1550400,20,130082000,cir,BruceChen,2021-07-29T225953
meterRepTime_r2,9777900,0,1504300,20,126974200,cir,BruceChen,2021-07-29T225953
meterRepTime_r10,10249400,0,13554300,20,143636800,cir,BruceChen,2021-07-29T231932
meterRepTime_r9,10258100,0,2314200,20,131930900,cir,BruceChen,2021-07-29T231932
meterRepTime_r8,9763800,0,1948100,20,131234500,cir,BruceChen,2021-07-29T231932
meterRepTime_r7,9733800,0,1644400,20,133065400,cir,BruceChen,2021-07-29T231932
meterRepTime_r6,9769200,0,1605400,20,131209300,cir,BruceChen,2021-07-29T231932
meterRepTime_r5,9846800,0,1572700,20,132771300,cir,BruceChen,2021-07-29T231932
meterRepTime_r4,9763100,0,1723900,20,131869600,cir,BruceChen,2021-07-29T231932
meterRepTime_r3,9682700,0,1537600,20,132482100,cir,BruceChen,2021-07-29T231932
meterRepTime_r2,9524200,0,1523700,20,131009600,cir,BruceChen,2021-07-29T231932
meterRepTime_r10,9744900,0,12407600,20,139473800,cir,BruceChen,2021-07-29T233843
meterRepTime_r9,9276200,0,2130500,20,126361400,cir,BruceChen,2021-07-29T233843
meterRepTime_r8,9279200,0,1908900,20,126234700,cir,BruceChen,2021-07-29T233843
meterRepTime_r7,9352600,0,1643200,20,126010300,cir,BruceChen,2021-07-29T233843
meterRepTime_r6,9314700,0,1608000,20,126239800,cir,BruceChen,2021-07-29T233843
meterRepTime_r5,9288500,0,1591600,20,127167000,cir,BruceChen,2021-07-29T233843
meterRepTime_r4,9251100,0,1730800,20,126698400,cir,BruceChen,2021-07-29T233843
meterRepTime_r3,9189900,0,1495700,20,125376700,cir,BruceChen,2021-07-29T233843
meterRepTime_r2,9176800,0,1537600,20,124435200,cir,BruceChen,2021-07-29T233843
meterRepTime_r10,9743100,0,13310500,20,138125400,cir,BruceChen,2021-07-30T000004
meterRepTime_r9,9249300,0,2378100,20,126197500,cir,BruceChen,2021-07-30T000004
meterRepTime_r8,9310100,0,1967600,20,125453900,cir,BruceChen,2021-07-30T000004
meterRepTime_r7,9314400,0,2265900,20,123910500,cir,BruceChen,2021-07-30T000004
meterRepTime_r6,9247500,0,1634400,20,124317700,cir,BruceChen,2021-07-30T000004
meterRepTime_r5,9338100,0,1585300,20,124525800,cir,BruceChen,2021-07-30T000004
meterRepTime_r4,9229300,0,1737500,20,124380000,cir,BruceChen,2021-07-30T000004
meterRepTime_r3,9220400,0,1495500,20,123321600,cir,BruceChen,2021-07-30T000004
meterRepTime_r2,9100700,0,1535900,20,122949500,cir,BruceChen,2021-07-30T000004
meterRepTime_r10,9956100,0,12853200,20,138222600,cir,BruceChen,2021-07-30T000010
meterRepTime_r9,9291400,0,2178900,20,126608400,cir,BruceChen,2021-07-30T000010
meterRepTime_r8,9309900,0,1914800,20,126613100,cir,BruceChen,2021-07-30T000010
meterRepTime_r7,9338400,0,1661700,20,125185100,cir,BruceChen,2021-07-30T000010
meterRepTime_r6,9387600,0,1623300,20,125553300,cir,BruceChen,2021-07-30T000010
meterRepTime_r5,9502500,0,1598400,20,126550900,cir,BruceChen,2021-07-30T000010
meterRepTime_r4,9287400,0,1784700,20,128167500,cir,BruceChen,2021-07-30T000010
meterRepTime_r3,9289000,0,1487900,20,132122400,cir,BruceChen,2021-07-30T000010
meterRepTime_r2,9345200,0,1495100,20,124728200,cir,BruceChen,2021-07-30T000010
meterRepTime_r10,9853100,0,12613100,20,141686600,cir,BruceChen,2021-07-29T234447
meterRepTime_r9,9535500,0,2165500,20,128346100,cir,BruceChen,2021-07-29T234447
meterRepTime_r8,9468100,0,1868500,20,127592100,cir,BruceChen,2021-07-29T234447
meterRepTime_r7,9438100,0,1639800,20,128053600,cir,BruceChen,2021-07-29T234447
meterRepTime_r6,9440700,0,1542400,20,127090900,cir,BruceChen,2021-07-29T234447
meterRepTime_r5,9421900,0,1565300,20,128561400,cir,BruceChen,2021-07-29T234447
meterRepTime_r4,9495300,0,1744400,20,127421500,cir,BruceChen,2021-07-29T234447
meterRepTime_r3,9428700,0,1488400,20,126055000,cir,BruceChen,2021-07-29T234447
meterRepTime_r2,9411300,0,1491200,20,127483300,cir,BruceChen,2021-07-29T234447
meterRepTime_r10,9688800,0,12945400,20,138105100,cir,BruceChen,2021-07-29T232750
meterRepTime_r9,10019900,0,2276500,20,128032800,cir,BruceChen,2021-07-29T232750
meterRepTime_r8,9278100,0,1929500,20,125755700,cir,BruceChen,2021-07-29T232750
meterRepTime_r7,9312700,0,1655200,20,124697500,cir,BruceChen,2021-07-29T232750
meterRepTime_r6,9240100,0,1521800,20,125026800,cir,BruceChen,2021-07-29T232750
meterRepTime_r5,9213800,0,1552700,20,126598400,cir,BruceChen,2021-07-29T232750
meterRepTime_r4,9228700,0,1774100,20,126459200,cir,BruceChen,2021-07-29T232750
meterRepTime_r3,9340800,0,1493400,20,124016800,cir,BruceChen,2021-07-29T232750
meterRepTime_r2,9273200,0,1485500,20,123864100,cir,BruceChen,2021-07-29T232750
meterRepTime_r10,10245600,0,12849500,20,140772600,cir,BruceChen,2021-07-29T233314
meterRepTime_r9,9267600,0,2278600,20,127450300,cir,BruceChen,2021-07-29T233314
meterRepTime_r8,9332200,0,2121200,20,127744300,cir,BruceChen,2021-07-29T233314
meterRepTime_r7,9313700,0,1659900,20,126074400,cir,BruceChen,2021-07-29T233314
meterRepTime_r6,9982300,0,1533100,20,126356300,cir,BruceChen,2021-07-29T233314
meterRepTime_r5,9339200,0,1559400,20,126736600,cir,BruceChen,2021-07-29T233314
meterRepTime_r4,9365800,0,1743800,20,127133300,cir,BruceChen,2021-07-29T233314
meterRepTime_r3,9308100,0,1483700,20,125860900,cir,BruceChen,2021-07-29T233314
meterRepTime_r2,9217300,0,1523200,20,125189400,cir,BruceChen,2021-07-29T233314
meterRepTime_r10,10029400,0,13155000,20,145671200,cir,BruceChen,2021-07-29T225210
meterRepTime_r9,9809900,0,2404500,20,134528200,cir,BruceChen,2021-07-29T225210
meterRepTime_r8,9594200,0,2013700,20,131585900,cir,BruceChen,2021-07-29T225210
meterRepTime_r7,9575400,0,1715600,20,133299600,cir,BruceChen,2021-07-29T225210
meterRepTime_r6,9508500,0,1574000,20,130901000,cir,BruceChen,2021-07-29T225210
meterRepTime_r5,9566200,0,1638400,20,131513800,cir,BruceChen,2021-07-29T225210
meterRepTime_r4,9492300,0,1791300,20,131931100,cir,BruceChen,2021-07-29T225210
meterRepTime_r3,9608400,0,1506300,20,129491500,cir,BruceChen,2021-07-29T225210
meterRepTime_r2,9687700,0,1523200,20,129692600,cir,BruceChen,2021-07-29T225210
meterRepTime_r10,10918700,0,13886400,20,162801400,cir,BruceChen,2021-07-29T225205
meterRepTime_r9,10429100,0,2485700,20,142762400,cir,BruceChen,2021-07-29T225205
meterRepTime_r8,9738500,0,1954400,20,129942900,cir,BruceChen,2021-07-29T225205
meterRepTime_r7,9426900,0,1719800,20,129009500,cir,BruceChen,2021-07-29T225205
meterRepTime_r6,9433800,0,1580800,20,128869700,cir,BruceChen,2021-07-29T225205
meterRepTime_r5,9540000,0,1650900,20,137258000,cir,BruceChen,2021-07-29T225205
meterRepTime_r4,9421100,0,2807100,20,130304700,cir,BruceChen,2021-07-29T225205
meterRepTime_r3,9403800,0,1496100,20,128163600,cir,BruceChen,2021-07-29T225205
meterRepTime_r2,9368700,0,1518900,20,127899800,cir,BruceChen,2021-07-29T225205
meterRepTime_r10,10241500,0,13014500,20,144357600,cir,BruceChen,2021-07-29T231502
meterRepTime_r9,9644100,0,2154100,20,130349700,cir,BruceChen,2021-07-29T231502
meterRepTime_r8,9609200,0,1895000,20,128857900,cir,BruceChen,2021-07-29T231502
meterRepTime_r7,9678400,0,1611000,20,129215800,cir,BruceChen,2021-07-29T231502
meterRepTime_r6,9710100,0,1597400,20,129400500,cir,BruceChen,2021-07-29T231502
meterRepTime_r5,9735900,0,1567400,20,130131500,cir,BruceChen,2021-07-29T231502
meterRepTime_r4,9642100,0,1713700,20,128710100,cir,BruceChen,2021-07-29T231502
meterRepTime_r3,9641000,0,1536500,20,128500800,cir,BruceChen,2021-07-29T231502
meterRepTime_r2,9594800,0,1511300,20,128491400,cir,BruceChen,2021-07-29T231502
meterRepTime_r10,9967200,0,12778600,20,139785100,cir,BruceChen,2021-07-29T232745
meterRepTime_r9,10251200,0,2609300,20,128032000,cir,BruceChen,2021-07-29T232745
meterRepTime_r8,9530700,0,1910800,20,127713800,cir,BruceChen,2021-07-29T232745
meterRepTime_r7,9367300,0,1652100,20,126954500,cir,BruceChen,2021-07-29T232745
meterRepTime_r6,9375200,0,1533700,20,127013400,cir,BruceChen,2021-07-29T232745
meterRepTime_r5,9368400,0,1559700,20,128519000,cir,BruceChen,2021-07-29T232745
meterRepTime_r4,10562600,0,1731400,20,128019200,cir,BruceChen,2021-07-29T232745
meterRepTime_r3,9264400,0,1545300,20,127054700,cir,BruceChen,2021-07-29T232745
meterRepTime_r2,9215500,0,1486800,20,124923600,cir,BruceChen,2021-07-29T232745
meterRepTime_r10,9771700,0,12727600,20,141906900,cir,BruceChen,2021-07-29T234334
meterRepTime_r9,9299600,0,2216700,20,126234900,cir,BruceChen,2021-07-29T234334
meterRepTime_r8,9303600,0,1928800,20,126607300,cir,BruceChen,2021-07-29T234334
meterRepTime_r7,9278100,0,1669200,20,125680500,cir,BruceChen,2021-07-29T234334
meterRepTime_r6,9976000,0,1559900,20,125537000,cir,BruceChen,2021-07-29T234334
meterRepTime_r5,9252300,0,1580100,20,126650800,cir,BruceChen,2021-07-29T234334
meterRepTime_r4,10153900,0,1832700,20,125740000,cir,BruceChen,2021-07-29T234334
meterRepTime_r3,9239600,0,1500300,20,126592000,cir,BruceChen,2021-07-29T234334
meterRepTime_r2,9147600,0,1534700,20,124581800,cir,BruceChen,2021-07-29T234334
meterRepTime_r10,11594500,0,14868000,20,149057500,cir,BruceChen,2021-07-29T224641
meterRepTime_r9,11085500,0,2393800,20,154020700,cir,BruceChen,2021-07-29T224641
meterRepTime_r8,10035600,0,1913800,20,135333600,cir,BruceChen,2021-07-29T224641
meterRepTime_r7,10016900,0,1629500,20,135913800,cir,BruceChen,2021-07-29T224641
meterRepTime_r6,10023600,0,1513300,20,134175400,cir,BruceChen,2021-07-29T224641
meterRepTime_r5,10046400,0,1536400,20,134062900,cir,BruceChen,2021-07-29T224641
meterRepTime_r4,10005900,0,1757200,20,135077900,cir,BruceChen,2021-07-29T224641
meterRepTime_r3,9927400,0,1491100,20,135568400,cir,BruceChen,2021-07-29T224641
meterRepTime_r2,10081100,0,1506400,20,136195600,cir,BruceChen,2021-07-29T224641
meterRepTime_r10,10122200,0,12727100,20,142202600,cir,BruceChen,2021-07-29T234452
meterRepTime_r9,9633800,0,2293500,20,131193100,cir,BruceChen,2021-07-29T234452
meterRepTime_r8,9600100,0,2050700,20,129616200,cir,BruceChen,2021-07-29T234452
meterRepTime_r7,9613700,0,1776600,20,130011200,cir,BruceChen,2021-07-29T234452
meterRepTime_r6,9606400,0,1671200,20,129114700,cir,BruceChen,2021-07-29T234452
meterRepTime_r5,9614000,0,1704000,20,128488200,cir,BruceChen,2021-07-29T234452
meterRepTime_r4,9633600,0,1790300,20,129637300,cir,BruceChen,2021-07-29T234452
meterRepTime_r3,9401000,0,1452000,20,128473300,cir,BruceChen,2021-07-29T234452
meterRepTime_r2,9607200,0,1493000,20,126973400,cir,BruceChen,2021-07-29T234452
meterRepTime_r10,9730700,0,13139000,20,138571100,cir,BruceChen,2021-07-29T230634
meterRepTime_r9,9334600,0,2195900,20,128010900,cir,BruceChen,2021-07-29T230634
meterRepTime_r8,10531900,0,1934500,20,127848900,cir,BruceChen,2021-07-29T230634
meterRepTime_r7,9364900,0,1663800,20,126486600,cir,BruceChen,2021-07-29T230634
meterRepTime_r6,9210400,0,1543800,20,124652800,cir,BruceChen,2021-07-29T230634
